OM_ssb0,OM_ssb_R1_1959,OM_ssb_R1_1960,OM_ssb_R1_1961,OM_ssb_R1_1962,OM_ssb_R1_1963,OM_ssb_R1_1964,OM_ssb_R1_1965,OM_ssb_R1_1966,OM_ssb_R1_1967,OM_ssb_R1_1968,OM_ssb_R1_1969,OM_ssb_R1_1970,OM_ssb_R1_1971,OM_ssb_R1_1972,OM_ssb_R1_1973,OM_ssb_R1_1974,OM_ssb_R1_1975,OM_ssb_R1_1976,OM_ssb_R1_1977,OM_ssb_R1_1978,OM_ssb_R1_1979,OM_ssb_R1_1980,OM_ssb_R1_1981,OM_ssb_R1_1982,OM_ssb_R1_1983,OM_ssb_R1_1984,OM_ssb_R1_1985,OM_ssb_R1_1986,OM_ssb_R1_1987,OM_ssb_R1_1988,OM_ssb_R1_1989,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,OM_ssb_R1_2011,OM_ssb_R1_2012,OM_ssb_R1_2013,OM_ssb_R1_2014,OM_ssb_R1_2015,OM_ssb_R1_2016,OM_ssb_R1_2017,OM_ssb_R1_2018,AM_ssb0_,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010,AM_ssb_2011,AM_ssb_2012,AM_ssb_2013,AM_ssb_2014,AM_ssb_2015,AM_ssb_2016,AM_ssb_2017,AM_ssb_2018
57480.1052408897,53404.473085242,53605.111075457,53755.7657048897,53933.6467285885,54205.3672615346,54621.3709522683,55210.0176433842,55967.983746822,56853.6022661025,57791.0597466673,58695.732609528,59502.8653472452,60178.8362028329,60711.723603367,61094.9873711599,61318.144958537,61372.7190629798,61264.6465500697,61026.1087889461,60707.1188003473,60367.9555944789,60062.0553653247,59829.1012372551,59690.7913653044,59651.6177890447,59700.5658410985,59814.9942622452,59959.3727508997,60084.2980724226,60132.4281077378,60057.1078880433,59837.0187444962,59482.4471854188,59029.0239864625,58531.9591113551,58053.0292315473,57648.380841508,57353.6846187421,57166.7980654481,57052.5871817313,56593.9728858787,56111.2573922052,55607.2622887995,55096.6223263492,54587.9260581918,54067.4317667428,53507.8596244802,52886.4119646112,52198.1944077434,51462.3114052254,50721.325206952,50032.4241463609,49452.6358304662,49021.2483869578,48750.889676174,48622.5845574073,48594.9468896754,48625.032429507,48686.0284624982,48766.6703729277,56922.5,56922.5,56525.9,56097.8,55643,55168.2,54681.3,54191.5,53708,53239.6,52793.5,52374.9,51987,51630.9,51306.2,51011.3,50740.8,50495,50271.4,50067.7,49881.7,49714.9
57480.1052408897,59198.3859546761,60064.6799304552,60795.2013287909,61318.0428440222,61576.0211602945,61540.7433901025,61215.3913159116,60638.7272414057,59885.309497794,59059.39929241,58271.3094263665,57608.0651492572,57116.5263224068,56804.6951057518,56654.9366964292,56633.8176783448,56697.3942328171,56797.5542715639,56892.4451055824,56960.8841020192,57001.4637143168,57026.2645278342,57043.4318526341,57051.0618917665,57035.5928118133,56979.5364171792,56872.9769362814,56712.2188732354,56493.2635081003,56208.7450916533,55848.8917111582,55420.4948124348,54964.6695241441,54555.9502829282,54278.8315054171,54195.3426988553,54317.9871011479,54598.2326461271,54940.685720393,55230.7381769834,54960.501985912,54443.3840601335,53688.1779910513,52746.6542953985,51702.7064115033,50654.2578914597,49693.0848097227,48887.1743217291,48272.1966593871,47849.4385626509,47580.8905417943,47396.9162873312,47215.5295450143,46963.3941338093,46606.3978957881,46166.2571008564,45706.9099943553,45300.7265334623,45007.5362133514,44858.1975683071,51126.1,51126.1,50729.5,50301.4,49846.7,49372,48885.4,48396.1,47913.2,47445.5,47000.1,46582.3,46195,45839.3,45514.9,45220.1,44949.6,44703.8,44480,44276.1,44089.7,43922.4
57480.1052408897,59168.7591769808,59395.1259227147,59537.0971961118,59594.0421835309,59588.2086063423,59549.7459699386,59503.299961749,59459.5442923494,59415.9574091068,59365.1134006598,59302.6024956575,59232.2926171808,59154.5758653137,59061.3336204429,58939.8032481031,58772.3951967779,58540.0863801802,58226.6846210167,57829.2584964806,57366.6048337469,56869.3858711214,56363.1705608271,55862.1781263545,55382.0032291306,54948.9232042006,54605.4111472834,54401.6688612561,54376.3907839072,54540.8321701505,54874.7921818109,55330.791504576,55846.9750613235,56362.8796355445,56824.6865844161,57188.4630139375,57420.9083673822,57503.120117199,57436.8487114245,57243.6942256857,56955.1905942732,56203.7339479595,55386.7263716441,54534.7774593055,53681.9517893845,52858.1741599049,52082.4367166223,51367.7358118708,50719.0780011268,50128.8934864686,49581.394140021,49060.2692398037,48560.6781225829,48108.7856742858,47762.6022621888,47584.8443563223,47609.9818821299,47828.418870869,48197.7710423821,48669.2006599521,49203.467326892,55114.6,55114.6,54718,54289.9,53835.1,53360.4,52873.6,52383.9,51900.6,51432.3,50986.4,50568.1,50180.4,49824.4,49499.7,49204.9,48934.5,48688.8,48465.3,48261.5,48075.4,47908.4
57480.1052408897,52864.1239867769,52889.0589818289,52879.3163543273,52860.4623840592,52825.2194465028,52746.1101018381,52594.4539453159,52364.187575505,52082.4993851902,51797.6122541298,51556.83461873,51386.0010867988,51288.2571581886,51258.5749871921,51295.0273972781,51394.750721556,51546.2315139338,51727.1448782612,51912.2043037102,52084.1771944408,52242.9321029115,52400.6036080525,52570.0707640252,52755.5049141638,52949.5008967503,53142.6357929891,53338.2615638553,53559.3322245017,53836.8622597087,54186.0488501884,54592.5214357056,55020.9551708296,55435.2252618392,55814.2839445747,56155.2705147362,56466.3129383137,56752.7463654181,57008.137387462,57209.1303661754,57318.3754021197,56902.6460789215,56319.82020606,55603.8806612257,54807.3803746155,53984.172884545,53174.5568753108,52399.3534735274,51673.9129341201,51015.7838235262,50439.8099660196,49949.6597205503,49543.378989669,49211.2456451856,48945.8142800779,48744.868458299,48608.5904746188,48543.68240413,48567.6827546178,48699.4660010428,48946.6402636767,53970.1,53970.1,53573.5,53145.4,52690.7,52215.9,51729.2,51239.6,50756.4,50288.3,49842.5,49424.3,49036.7,48680.8,48356.2,48061.4,47790.9,47545.2,47321.5,47117.7,46931.5,46764.5
57480.1052408897,58491.283702191,58186.0014592795,57743.6225957135,57257.6907811565,56834.5986307811,56564.4005180032,56501.1882863081,56642.7400640488,56912.3575297835,57172.4203549048,57266.9961976622,57080.3545427252,56579.0531011695,55813.1985027198,54888.2594287831,53930.6706321546,53046.440612857,52304.7920703352,51724.7682409174,51283.7564637521,50940.6519268686,50661.6079540262,50438.3911755218,50290.8120721182,50254.8693456217,50368.0532726034,50656.8990778729,51136.9088919066,51813.3041827244,52678.7105149134,53702.8804261459,54826.0003381776,55963.685746507,57027.2772673237,57949.0928124939,58698.7964142144,59278.555209294,59707.9365463686,59998.6318600629,60139.4016272043,59663.4503850116,58930.4518722307,57955.3523549389,56793.215012288,55531.8418267257,54290.1477526215,53196.965850087,52344.6646307383,51771.7765741269,51457.9419862605,51344.0556898691,51356.9311180976,51428.769462744,51499.7925475328,51519.6259433259,51452.5962360677,51275.6167831129,50993.8125148596,50639.6278711263,50260.2870931014,53534.5,53534.5,53137.9,52709.7,52255,51780.3,51293.6,50804,50320.8,49852.8,49407.1,48988.9,48601.4,48245.5,47921,47626.1,47355.5,47109.6,46885.8,46681.8,46495.5,46328.4
57480.1052408897,53021.1492655446,53559.3973373973,54120.1222399975,54643.4997620488,55062.2491724973,55328.044565076,55428.3748809942,55384.8839283129,55229.0243280342,54984.6440856239,54665.6710150373,54281.5288986335,53844.4834811151,53376.733051714,52910.9985059412,52484.5884761991,52128.0700693723,51859.6614363649,51680.7583297793,51583.7122691534,51552.2472295793,51565.2662719586,51597.9364016529,51620.4362688984,51609.3127301037,51558.6386621947,51482.9766102365,51402.8058865885,51335.194568164,51291.7494821018,51280.8928858393,51310.1775997829,51379.4922835834,51476.2998717373,51574.3027304715,51646.0870762575,51669.9844481791,51631.2357103636,51520.3539524463,51333.6521652621,50680.3968070499,49953.6731663502,49192.5227083284,48448.8040683028,47776.4946834549,47223.3722501872,46818.9370352831,46568.5516086953,46457.7434232726,46458.6298759913,46531.3728330684,46621.672028413,46667.3596891315,46622.0767121545,46474.2490680115,46245.7993264342,45976.7402271735,45704.0632475176,45456.8542910623,45259.1478869361,45532,45532,45135.4,44707.2,44252.5,43778,43291.9,42803.1,42321,41854.1,41409.7,40992.7,40606.1,40251,39926.9,39632.4,39361.7,39115.6,38891.5,38687.1,38500.2,38332.5
57480.1052408897,53526.6989780953,53420.4457492374,53314.7240735821,53203.8339661318,53083.490684734,52961.5344731094,52858.1659162587,52794.4559037884,52776.7369509388,52786.1738550557,52780.2405424502,52703.7105969003,52515.3625757672,52207.820702725,51819.8750058383,51428.6088210783,51116.8494728048,50944.3964116364,50920.7144482389,51006.1121601723,51136.6213874963,51261.6563324606,51370.0848566644,51494.2833791813,51685.7544545957,51979.4435473317,52365.5255586138,52785.1652951084,53155.301936191,53401.2097988177,53479.3025336003,53385.7013500296,53150.5007273372,52824.5232607564,52467.6110305745,52131.9051346032,51856.5067991056,51666.8250414273,51578.3566545834,51599.5142703666,51372.3821100501,51208.0522329976,51079.8311848568,50955.2000912046,50805.0863100044,50610.4373433876,50367.6231786539,50095.2922341596,49826.0907125101,49596.9411859203,49425.9500219826,49303.5046734545,49202.0950958141,49099.1554314056,48987.5280527948,48857.0899788565,48682.7590554846,48423.6086105207,48031.8759499772,47476.4599290031,50327.5,50327.5,49930.9,49502.7,49048,48573.4,48086.9,47597.6,47114.8,46647.2,46202,45784.2,45397,45041.4,44717,44422.3,44151.7,43905.6,43681.6,43477.2,43290.5,43123.2
57480.1052408897,58252.0846750032,57504.3340065607,56692.3564685051,55870.6203936531,55090.4687178123,54397.9996143199,53826.1761010669,53397.1652714755,53121.1268013776,52988.6958165485,52967.3055914073,52999.0539444713,53011.7510190355,52943.59518224,52763.6378329875,52476.2147322495,52107.1134904484,51693.227603209,51279.2465410623,50913.864419886,50649.3986317911,50531.1800270233,50589.5371520308,50828.3273255472,51226.7151556576,51748.5236773753,52352.6688209058,53003.5086033194,53673.354773284,54340.2020031848,54983.7677439852,55583.052238805,56121.5759779308,56588.7544400416,56991.0933989835,57354.403338942,57717.2202305687,58118.5905442481,58578.5963608223,59084.4759340546,59211.415469717,59254.7105749019,59183.6409502881,58995.1321007516,58717.2907917185,58383.5986828115,58019.1836462525,57630.3860770719,57206.3753848769,56740.2225175612,56238.706909744,55711.9951407622,55162.5330164765,54585.3289084459,53978.4559227152,53356.1806846268,52740.689455198,52151.0679481048,51602.4571426833,51110.5427117214,59371.8,59371.8,58975.2,58547,58092.3,57617.4,57130.4,56640.4,56156.7,55688,55241.6,54822.8,54434.7,54078.4,53753.6,53458.6,53188,52942.1,52718.6,52514.9,52329,52162.4
57480.1052408897,51925.9853151733,51844.5968244911,51885.1522168959,52050.28651885,52328.3406737511,52697.3156964542,53129.3976552917,53591.9046336825,54047.7481667524,54460.0447564922,54802.7478737087,55066.7251864217,55268.1828886359,55444.8972438184,55658.5287511574,55976.1840141381,56442.6036154901,57055.1086798079,57756.3661993989,58451.4910883304,59037.4088355376,59430.6877002526,59581.3599539682,59479.5387511267,59149.4014663203,58641.304460087,58016.7626907003,57340.3064720572,56665.2806368494,56030.460759943,55458.8444691769,54964.6464007568,54557.6439889772,54245.6595316797,54035.1432696383,53933.5296077789,53946.6959408433,54073.0556356332,54298.0338246426,54600.3154721469,54580.7199419992,54545.532126821,54456.411465341,54280.5985210627,54007.801325343,53655.7636644596,53251.0741664085,52814.5319778785,52357.1125261205,51894.9514837997,51460.3511399034,51110.1291706451,50915.6336882928,50923.6787475626,51127.4670787335,51479.2346035961,51922.9070921658,52409.0427702379,52890.0487602189,53316.1374029709,60313.7,60313.7,59917.1,59489,59034.2,58559.3,58072.3,57582.2,57098.4,56629.6,56183.1,55764.2,55376,55019.7,54694.8,54399.9,54129.4,53883.6,53660.1,53456.5,53270.6,53104
57480.1052408897,59433.2807369812,59860.2247140468,60406.8120545863,61026.8282957149,61602.1001192615,62002.6595471604,62159.4311566437,62093.299203744,61897.2331807311,61689.9468260557,61573.1664825893,61608.1777272916,61812.7369010409,62168.7181051106,62624.8432481169,63095.9243657656,63473.1325251305,63649.1402455297,63560.9587059151,63214.8804151655,62677.3224822983,62042.0879098571,61390.7494093064,60768.2716068579,60178.1353521098,59602.1055909209,59024.0734688083,58440.4565582763,57855.8744180818,57272.2277595592,56681.0793625319,56067.4670693282,55429.8813405322,54790.5470737692,54184.6112105192,53636.9643881525,53144.1345004901,52674.9042254589,52198.9368973068,51709.5303170062,50848.1564396812,50000.5908823439,49198.510999738,48465.0370289934,47805.4760805602,47217.0543583633,46699.5038545519,46256.6398987169,45889.8439996897,45593.2436834638,45354.3615514613,45149.6572307667,44949.8860952944,44731.6226475518,44488.4167959836,44236.1455654489,44008.1540809198,43836.9078380866,43743.4057302078,43739.6123109973,52057,52057,51660.4,51232.3,50777.5,50302.8,49816.2,49326.8,48843.8,48376,47930.5,47512.5,47125.1,46769.4,46444.9,46150.1,45879.5,45633.6,45409.9,45206,45019.8,44852.6
57480.1052408897,57506.419316663,57012.5226919008,56438.9947586335,55790.3632394682,55077.1591625315,54325.3961245683,53571.7530226383,52864.2287852006,52251.2021245483,51777.179433852,51479.2493488383,51375.2412361078,51460.8843740251,51710.2248501106,52083.4210017132,52542.1684876177,53059.8593195043,53621.7515225887,54212.3812568687,54806.4373371017,55369.2617932958,55869.6244807532,56291.6035269318,56636.0167700495,56921.0344872265,57172.3483858247,57409.2657573223,57630.7571788819,57813.8162712293,57923.7177141073,57935.1579869919,57842.77074983,57660.5680793317,57412.7572273545,57124.4090673847,56815.7661997407,56497.125203782,56167.9635097002,55823.2195531456,55458.3628889585,54671.9426555456,53834.4475596398,52952.2080930505,52042.2920405971,51141.2281116835,50301.4723100699,49570.6572370697,48987.6708418145,48584.4249824611,48383.0106803273,48391.5682347206,48604.747676235,49003.2138287734,49545.6472610579,50163.9683463063,50768.7696875812,51273.580927987,51625.1896231588,51819.0655956682,51878.8141632242,62941.2,62941.2,62544.7,62116.6,61661.8,61186.8,60699.7,60209.5,59725.4,59256.4,58809.7,58390.5,58002.1,57645.6,57320.6,57025.7,56755.1,56509.3,56285.8,56082.2,55896.4,55730
57480.1052408897,49610.0509499324,50112.5996024267,50544.3906802389,50900.454357309,51170.3152354887,51335.9530061521,51382.2928809884,51308.8863119283,51130.5512718466,50874.8382103888,50579.4928332833,50294.8975769448,50080.6273207719,50001.4041951467,50113.1261804071,50443.0801937355,50971.937306735,51632.9863915008,52341.1646217055,53027.7543106764,53660.6528375467,54236.8735560614,54750.2071082471,55171.214922211,55453.5010517114,55554.4089055211,55449.5345328575,55138.9953645467,54658.1352702708,54082.3543496091,53510.7936173424,53027.8614786685,52668.7409700302,52415.8358418094,52219.3925327152,52026.4062629239,51801.7537703682,51539.2454525511,51266.2056760013,51029.356134024,50515.4414104396,50072.8870401877,49685.4938430513,49307.3380399646,48884.5955172427,48380.9815071533,47794.1674473678,47162.3190144101,46563.2268873393,46090.4780399663,45822.731834065,45813.4623084254,46089.0568472814,46635.30193967,47378.9462402943,48186.6222030649,48890.2019589706,49330.6631007102,49397.3340205734,49049.4970723829,50800.5,50800.5,50403.9,49975.8,49521.1,49046.4,48559.9,48070.5,47587.7,47120,46674.7,46256.9,45869.6,45514,45189.6,44894.9,44624.2,44378,44153.8,43949.3,43762.5,43595.2
57480.1052408897,54465.8977499522,54305.5245133451,54048.7318130786,53690.3796342071,53266.5641761978,52841.06967593,52475.3223380866,52209.0680819341,52045.5830752079,51961.9904841735,51930.081421111,51933.697597471,51975.411767214,52075.8690973618,52264.5313872709,52566.703523044,52997.7863776515,53559.4256492867,54242.5365571119,55032.8523629047,55905.2527294859,56819.4699326642,57715.8555685235,58518.348849933,59144.9006625499,59530.4445102735,59643.3256958735,59488.6138771122,59099.7191451758,58522.8294343745,57811.6980742255,57023.5829570862,56216.4195684247,55442.6650288171,54741.3836345021,54137.6897506107,53645.5279033186,53277.1317560312,53050.4693561502,52987.9829404526,52760.0988957259,52661.8781204023,52645.0441731561,52634.2248217638,52550.3403231651,52327.7534523079,51926.0870972603,51340.5155758481,50601.8326940567,49775.1228420647,48944.1607023813,48183.1195264939,47534.4798439528,47000.5183063042,46560.9148119299,46192.8653876207,45890.276773899,45672.5434492859,45573.5473807369,45625.7830167531,50729.1,50729.1,50332.5,49904.4,49449.6,48975,48488.5,47999.1,47516.3,47048.7,46603.3,46185.5,45798.3,45442.7,45118.3,44823.5,44553,44307,44083.2,43879.3,43693.1,43525.8
57480.1052408897,54076.9745399565,53517.5449996877,52982.2476482633,52473.0573132779,52010.912383296,51628.5863372815,51357.6536717081,51221.8640384789,51229.8025686468,51374.3479215239,51634.1259829697,51979.3191226986,52368.2894983053,52742.5785354201,53039.9047571641,53210.1938014583,53237.6231156801,53141.7160531963,52961.8398631457,52746.1220950831,52542.2165917671,52396.5867024885,52346.7258722385,52410.7280025614,52577.6251901513,52808.9056974173,53048.0278823591,53237.6586221518,53338.9695351872,53344.4508449749,53275.8440187944,53175.0035945541,53083.9644633304,53029.2073302509,53016.4611778782,53042.909949426,53102.5892099165,53187.7159396628,53283.4366093725,53365.6654624867,53013.9524030879,52553.2383206363,51979.0379458512,51306.2990713911,50562.9715945733,49785.4864290929,49018.9668036261,48306.4691387412,47683.5385924035,47176.4050592315,46806.5624358645,46588.0329397747,46519.5727886693,46579.9309909667,46735.3923029223,46963.6923979554,47264.7979404297,47648.5749723196,48122.1048046299,48677.8514310945,55417.1,55417.1,55020.5,54592.4,54137.6,53662.8,53176,52686.3,52203,51734.7,51288.8,50870.4,50482.6,50126.6,49802,49507.1,49236.7,48990.9,48767.3,48563.6,48377.5,48210.5
57480.1052408897,56147.0016062026,56044.7715114439,55801.9448411625,55381.8901435855,54773.5883031434,54003.1295083526,53123.8547811217,52203.4468432653,51309.0568448622,50497.1276824807,49812.2091074388,49281.1758983417,48913.9918273546,48709.189785161,48664.3135325161,48781.835003645,49071.7691452613,49539.7744943518,50177.4693194142,50953.4396837748,51811.5787936292,52673.7870235897,53444.3301730051,54026.3102380521,54345.1033290053,54366.7977878798,54103.8299821163,53607.7991560496,52952.9747681312,52213.9082209247,51448.6461206856,50693.6295268911,49968.7287874734,49288.6961866542,48672.6549222012,48146.0548490226,47735.1328992217,47460.2031820075,47334.5714824872,47369.6574313172,47258.2590710066,47319.3049576483,47558.8607232565,47969.1029316619,48515.8293086127,49134.5286190365,49743.9061976552,50275.170427186,50697.645631285,51026.8499323665,51310.7699435131,51594.8642436642,51894.341056039,52200.1285744793,52495.0969538834,52767.1040300449,53011.5534349618,53223.7639026384,53398.5081398447,53540.0147695133,59423.2,59423.2,59026.6,58598.5,58143.7,57668.9,57181.9,56691.9,56208.1,55739.4,55293,54874.2,54486.1,54129.8,53805,53510.1,53239.5,52993.7,52770.1,52566.4,52380.6,52214
57480.1052408897,60575.8025205524,60771.6500707464,60931.7721351164,61069.9007932627,61184.0621544711,61258.5002818081,61275.5954046615,61221.9599788012,61089.4515252108,60869.2185189844,60558.1397142719,60173.8066779055,59770.4231017339,59432.0859794125,59245.1997304053,59264.2095885308,59481.9676224234,59826.4420704464,60179.7862046597,60427.4898062749,60488.8920486405,60334.9194215788,59975.6531424037,59446.9764265034,58803.6056742639,58113.269982392,57445.2364345429,56864.2970263084,56420.8743133742,56152.4892758432,56077.3512531797,56181.6624057218,56413.0529586716,56679.864013832,56878.4839685899,56926.1656587455,56784.0945012619,56463.2844016963,56012.4568107161,55493.5170486367,54573.6621031816,53655.587286278,52765.5792955451,51920.4857454321,51131.6657873599,50406.5561794706,49744.4942185258,49150.9794453011,48639.1123209739,48219.5553854928,47893.2459866868,47648.9677476399,47464.3885738811,47314.6910201352,47173.8731839144,47010.5686459811,46789.8137229096,46487.545860214,46107.4630188557,45681.4604368831,50518,50518,50121.4,49693.3,49238.5,48763.9,48277.4,47788.1,47305.3,46837.6,46392.4,45974.6,45587.4,45231.8,44907.4,44612.6,44342,44095.9,43871.9,43667.8,43481.4,43314.1
57480.1052408897,57758.7833142323,58558.5917421907,59249.7313873857,59787.2973900514,60120.3056372575,60206.75688028,60040.0453011486,59664.4799822419,59170.2777247789,58661.0035668217,58229.2239412748,57943.0069340154,57846.6196230451,57962.2791543457,58287.8959371646,58790.5828703978,59403.9231604873,60038.1602794185,60601.2564424544,61014.1600578035,61219.1903409268,61168.9731275452,60830.3039915644,60202.421734784,59332.1634673271,58316.9689225924,57287.7632982423,56381.4996757309,55710.813629311,55350.2375340851,55332.6391506486,55658.2460834853,56296.493229413,57182.8540950078,58212.2790933995,59244.2357021334,60130.8427714585,60760.1961148224,61085.0190246412,61125.4672802202,60542.2299095715,59810.268635703,59020.3927669068,58253.8007206778,57572.7412724528,57015.3768624945,56597.8801867887,56308.1822551318,56096.8645853096,55884.5268694533,55588.721317052,55153.4617786875,54569.0210450368,53868.0050037891,53101.1544750514,52320.1171609099,51561.3374158008,50840.6209429878,50159.7971400057,49514.16953002,58938.3,58938.3,58541.7,58113.5,57658.8,57183.9,56697,56207,55723.3,55254.6,54808.3,54389.5,54001.5,53645.2,53320.4,53025.5,52754.8,52508.9,52285.3,52081.5,51895.5,51728.9
57480.1052408897,50690.2814743063,50911.5628187765,51172.0107508317,51481.8623144986,51840.4590394152,52230.7597542852,52632.7335738067,53041.8242242226,53470.6357448226,53941.7437046091,54473.7390464229,55078.1084116351,55752.4953787303,56478.0039323275,57219.2378731964,57934.9194032719,58588.978312101,59159.0612670611,59629.8638677967,59981.9478211235,60184.2832483093,60200.6372736314,60004.6724693689,59587.3768276109,58951.7124433048,58113.7330730276,57106.1202499177,55983.2935164581,54813.9337213158,53668.1442014582,52614.4415397029,51715.44589389,51023.2154803504,50564.098341244,50323.2251430466,50248.3682308475,50275.6317254263,50357.9650324743,50484.4827077789,50669.128543324,50585.0889545537,50574.4507415667,50651.3856075474,50826.1047129788,51102.3519478702,51470.3078424606,51907.2673723453,52398.2784143971,52940.1384999382,53524.1301205026,54121.5935799705,54679.1707745957,55134.6862068584,55440.6032941714,55572.4017185756,55526.4594643003,55325.1510889145,55007.8281182228,54617.2020959656,54185.860873145,56738.6,56738.6,56342,55913.9,55459.1,54984.3,54497.4,54007.6,53524.1,53055.7,52609.6,52191.1,51803.2,51447.1,51122.4,50827.5,50556.9,50310.9,50087.2,49883.4,49697.2,49530.4
57480.1052408897,55310.6881576311,55146.9270723065,55009.4389607995,54879.8814149588,54757.9477955224,54651.3487819461,54568.3258584223,54504.1882849348,54445.8911003212,54386.3456137382,54330.5016576552,54301.4385301452,54323.6202594018,54420.1199886996,54608.0566296621,54893.0206494614,55268.0276679002,55707.2831729744,56163.7775272277,56571.948529345,56859.0326578202,56965.6075032068,56866.4144757801,56578.5943116493,56146.2977948299,55627.2611344763,55074.210020882,54533.5674949287,54047.9384579098,53659.356854924,53399.4406282923,53282.2644767569,53307.4539470466,53468.4958250305,53757.0850864056,54155.8242402222,54632.0343817809,55136.8848018409,55617.5639825718,56038.0484611718,56012.127164386,55881.0426896545,55657.1944857359,55343.8233003815,54931.8334241904,54409.1782551555,53779.1561197426,53069.2702699416,52327.9629785724,51615.5847067523,50991.5913298449,50498.5070438049,50158.0296192856,49978.7045972082,49955.6082761333,50070.3833679552,50294.0108792898,50588.1053112863,50896.528538202,51140.6424290164,56416.1,56416.1,56019.5,55591.4,55136.6,54661.8,54175,53685.2,53201.7,52733.3,52287.3,51868.8,51480.9,51124.8,50800.1,50505.3,50234.9,49989.1,49765.4,49561.5,49375.2,49208.4
57480.1052408897,49831.5412371374,51099.8863242959,52543.7818456792,54104.8265670838,55703.0837429362,57246.2509921567,58645.5486888027,59831.7781496779,60764.9575908713,61433.6421539176,61845.5205610656,62021.3899493494,61994.780457291,61818.3018590034,61563.083088918,61301.6059929343,61087.6051052355,60937.4361296056,60835.1788275127,60749.3930857044,60646.981649521,60499.1954611099,60276.2770630426,59953.1217508759,59519.6716685573,58992.1758080619,58411.575023953,57823.3680199558,57265.7814189445,56758.9147692542,56311.3798368538,55921.8419360134,55584.7492738592,55293.3148595388,55045.097760712,54848.5391510733,54719.7105130401,54672.2515280979,54699.2139376353,54763.7906295572,54416.7878611765,53982.6949323182,53459.2889457105,52875.0171610868,52286.6086891789,51755.8165575028,51306.3158383168,50923.9995868302,50575.0435975943,50233.4768332675,49896.7127394221,49588.1962081929,49338.5836851647,49170.1222070088,49099.0010390356,49146.0550517266,49318.5979666811,49595.5027381933,49929.9714911075,50261.4158531996,47849.6,47849.6,47453,47024.9,46570.2,46095.6,45609.3,45120.2,44637.8,44170.6,43725.7,43308.3,42921.4,42566.1,42241.8,41947.2,41676.7,41430.8,41206.8,41002.6,40815.9,40648.3
57480.1052408897,53428.5601901287,53575.1361670846,53676.1251062201,53797.0096305127,54021.8328677855,54409.9592514496,54973.5312383663,55670.5303086218,56437.1900155645,57217.8084506966,57977.4590766774,58692.0419064425,59334.9197545347,59882.5900800929,60324.4749668291,60669.1836002489,60924.990327077,61093.0811618503,61171.2685686794,61170.1086500277,61122.578789127,61073.0823182699,61053.4988640001,61064.4110332706,61076.3089859608,61051.057488617,60960.3008857298,60790.0402070699,60534.7589413361,60195.9985274715,59782.1994092727,59315.4861188251,58827.5840406218,58346.5634066496,57894.3627496374,57481.8267747597,57112.9352182361,56792.2535312197,56519.9869710447,56285.4911991516,55687.7052776962,55059.5281541986,54401.2412141027,53721.7748752387,53035.1789994821,52352.9726884893,51689.120308678,51058.4511857639,50476.5935455459,49958.1221804022,49503.1497278511,49104.4931765201,48757.7143683229,48466.6787085542,48245.7920480094,48111.6595825113,48065.6808729163,48087.5831403623,48130.4179835098,48130.0516152715,51565.8,51565.8,51169.3,50741.1,50286.4,49811.7,49325.1,48835.7,48352.8,47885,47439.6,47021.7,46634.3,46278.6,45954.2,45659.4,45388.9,45143,44919.1,44715,44528.5,44361.3
57480.1052408897,54802.8658282327,55320.8762785551,55655.7137040895,55804.6122677961,55789.801648617,55655.4339150555,55462.7267697864,55281.6437626812,55171.1517657633,55166.2168114624,55269.8217715425,55458.1995649643,55688.1245344678,55901.6968974889,56036.5861000067,56046.8568900888,55923.652976066,55700.4900652332,55434.4987241804,55180.2798445218,54969.593407684,54812.8288063961,54706.5051639479,54641.0652014302,54607.2217980215,54601.0882843188,54632.4431896938,54735.5719542408,54955.1835291647,55323.3406912949,55836.2882944174,56446.4396182447,57078.8786611476,57651.5168602886,58097.7624662469,58372.2309732878,58460.8352920793,58377.859333858,58161.3636279694,57853.5032345466,57090.8013045091,56256.5651349215,55367.1334257084,54445.4528141654,53520.8232946633,52618.3669610835,51747.9921438333,50915.0022267893,50135.6055275162,49428.3660775965,48797.8710105934,48230.8003419348,47704.3607139223,47201.3021692489,46718.1720274091,46256.0441704311,45813.7168729744,45382.0017050005,44949.6372751412,44509.3926034795,49541.1,49541.1,49144.5,48716.3,48261.6,47787,47300.5,46811.3,46328.7,45861.2,45416,44998.4,44611.3,44255.8,43931.4,43636.7,43366.1,43120,42896,42691.8,42505.2,42337.9
