OM_ssb0,OM_ssb_R1_1959,OM_ssb_R1_1960,OM_ssb_R1_1961,OM_ssb_R1_1962,OM_ssb_R1_1963,OM_ssb_R1_1964,OM_ssb_R1_1965,OM_ssb_R1_1966,OM_ssb_R1_1967,OM_ssb_R1_1968,OM_ssb_R1_1969,OM_ssb_R1_1970,OM_ssb_R1_1971,OM_ssb_R1_1972,OM_ssb_R1_1973,OM_ssb_R1_1974,OM_ssb_R1_1975,OM_ssb_R1_1976,OM_ssb_R1_1977,OM_ssb_R1_1978,OM_ssb_R1_1979,OM_ssb_R1_1980,OM_ssb_R1_1981,OM_ssb_R1_1982,OM_ssb_R1_1983,OM_ssb_R1_1984,OM_ssb_R1_1985,OM_ssb_R1_1986,OM_ssb_R1_1987,OM_ssb_R1_1988,OM_ssb_R1_1989,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,OM_ssb_R1_2011,OM_ssb_R1_2012,OM_ssb_R1_2013,OM_ssb_R1_2014,OM_ssb_R1_2015,OM_ssb_R1_2016,OM_ssb_R1_2017,OM_ssb_R1_2018,OM_rec_R1_1959,OM_rec_R1_1960,OM_rec_R1_1961,OM_rec_R1_1962,OM_rec_R1_1963,OM_rec_R1_1964,OM_rec_R1_1965,OM_rec_R1_1966,OM_rec_R1_1967,OM_rec_R1_1968,OM_rec_R1_1969,OM_rec_R1_1970,OM_rec_R1_1971,OM_rec_R1_1972,OM_rec_R1_1973,OM_rec_R1_1974,OM_rec_R1_1975,OM_rec_R1_1976,OM_rec_R1_1977,OM_rec_R1_1978,OM_rec_R1_1979,OM_rec_R1_1980,OM_rec_R1_1981,OM_rec_R1_1982,OM_rec_R1_1983,OM_rec_R1_1984,OM_rec_R1_1985,OM_rec_R1_1986,OM_rec_R1_1987,OM_rec_R1_1988,OM_rec_R1_1989,OM_rec_R1_1990,OM_rec_R1_1991,OM_rec_R1_1992,OM_rec_R1_1993,OM_rec_R1_1994,OM_rec_R1_1995,OM_rec_R1_1996,OM_rec_R1_1997,OM_rec_R1_1998,OM_rec_R1_1999,OM_rec_R1_2000,OM_rec_R1_2001,OM_rec_R1_2002,OM_rec_R1_2003,OM_rec_R1_2004,OM_rec_R1_2005,OM_rec_R1_2006,OM_rec_R1_2007,OM_rec_R1_2008,OM_rec_R1_2009,OM_rec_R1_2010,OM_rec_R1_2011,OM_rec_R1_2012,OM_rec_R1_2013,OM_rec_R1_2014,OM_rec_R1_2015,OM_rec_R1_2016,OM_rec_R1_2017,OM_rec_R1_2018,AM_ssb0_,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010,AM_ssb_2011,AM_ssb_2012,AM_ssb_2013,AM_ssb_2014,AM_ssb_2015,AM_ssb_2016,AM_ssb_2017,AM_ssb_2018,AM_rec_1998,AM_rec_1999,AM_rec_2000,AM_rec_2001,AM_rec_2002,AM_rec_2003,AM_rec_2004,AM_rec_2005,AM_rec_2006,AM_rec_2007,AM_rec_2008,AM_rec_2009,AM_rec_2010,AM_rec_2011,AM_rec_2012,AM_rec_2013,AM_rec_2014,AM_rec_2015,AM_rec_2016,AM_rec_2017,AM_rec_2018,SelLL_P1,SelLL_P2,SelLL_P3,Starting_AM_B0
57480.1052408897,66943.7226028942,66647.7643374308,66323.5778524892,66009.086141147,65722.0139981121,65455.5220441769,65181.384389427,64854.377742287,64425.3206157888,63852.6862268053,63122.7114890749,62264.8278629769,61350.1609863992,60472.1477960779,59715.9029840282,59130.7477873816,58719.418070266,58442.9130685197,58243.2362384926,58077.8884715522,57936.8716321593,57840.8123219247,57826.0162748891,57931.0596186899,58192.0210782375,58642.8949704716,59301.7611520371,60142.9720872413,61080.6619427033,61979.7579138003,62709.4364422789,63193.3455367914,63431.5142941387,63480.7731063985,63414.4931389307,63286.8202138739,63120.5135142449,62912.9457131381,62648.8641585575,62320.4345148249,61728.9351646571,60876.0081042847,60011.6722706481,59161.723081806,58320.438627754,57464.8225355742,56583.4660459389,55695.1299800965,54848.0947824071,54109.5150942492,53549.5498597822,53222.9265622496,53155.2276583956,53328.7160921457,53685.2680071848,54141.6147127814,54612.1003527424,55030.9842952718,55347.9531832552,55517.3187894396,823367,934420.640830752,594361.150704976,1434576.45205968,1200081.0749079,1107241.22139794,805681.786573314,844217.504736539,706618.216695759,1294688.56937324,1091501.33308451,827067.0965186,689963.299871276,779327.919174164,1573477.85998585,1685370.13265525,1860991.59507503,1007296.34306302,942537.635843363,937875.388595763,680386.690854413,1427896.71668295,932812.762780125,1169414.84239364,1034961.43564541,1235963.51010714,1098573.68563866,886150.86499965,598539.461234127,894791.244644832,1136039.72704765,1454182.00415219,1085959.00518333,741374.314892457,988562.835724622,938986.510071613,886160.329109891,339890.385855857,1205823.95705897,996550.66655858,1078069.22333065,1763323.75501467,942455.085439977,1286642.46306922,824900.755811741,1251552.24257921,1621818.13534283,1349110.82648589,753586.955981624,853243.572591341,938886.235074215,1025656.27259929,768375.891680554,1220996.70091273,531605.896874225,1204330.66054977,469500.742613735,806886.056376957,909953.485697089,1031331.92383302,54663.6,54663.6,54267.1,53838.9,53384.2,52909.4,52422.7,51933,51449.7,50981.6,50535.7,50117.4,49729.7,49373.8,49049.2,48754.3,48483.9,48238,48014.2,47810.2,47623.9,47456.9,971230,971230,970639,969992,969294,968554,967783,966993,966201,965420,964664,963944,963266,962636,962053,961519,961023,960567,960150,959765,959412,0,0,0,0
57480.1052408897,61087.8164419249,61727.1937089369,62468.0623062131,63222.9601847784,63873.5367357328,64303.320553384,64432.5951341567,64227.2327598063,63699.7069658156,62900.1181926928,61910.7050077293,60831.1027253199,59760.9615928461,58786.8446828551,57978.7373710754,57384.4830985118,57036.1581016161,56953.0965306778,57135.5756658812,57551.2292956156,58137.5370325714,58813.3057005085,59495.1888253033,60110.4606224135,60606.1804623338,60950.9575378343,61143.4638834093,61208.2771409817,61183.4304125884,61108.3235792966,61010.6258852365,60897.1700886809,60762.3623811632,60600.9344247631,60415.8510946968,60210.6800143054,59982.5685872445,59724.6671414845,59436.7121297828,59138.8419366665,58670.9287244769,58060.6510274322,57562.2958998707,57200.7385436993,56971.899422128,56854.1308191548,56818.1914509642,56829.344747321,56845.4089961311,56810.74081331,56667.5998391571,56376.913089487,55937.9336142735,55382.9457487297,54767.477499453,54158.7026262563,53624.5403364941,53211.680150976,52935.4340035437,52779.6747246333,766887,1173258.44987896,828725.972445837,684051.698936178,729939.334713349,1202052.97333393,1171092.55191297,1432756.99913409,891743.49017649,1234597.08406607,1366725.60386692,1155988.1692907,1102509.12242273,858278.964353265,1268658.86929226,671898.163454948,1025068.65960199,1017696.29668527,1595803.72421404,639597.537991283,1002378.90713241,886412.639641338,1151365.80715366,1023892.84904157,1259540.34845629,873161.595622553,827195.124793253,807584.967649675,603921.851830069,1457594.26348543,838985.147567495,1245602.79702781,1017484.87195873,1039345.97569184,945888.809182482,1592941.46601229,996817.604611739,1697899.33653909,730931.407844318,915822.510242273,1148870.49576848,961219.818311485,816017.224896335,432163.722507208,1289840.29912235,1138404.29063058,884331.228272644,1084054.33565089,1666207.25050073,885936.305837971,803677.895624666,1059742.91760045,650113.289599075,1017432.46650944,1364001.37122524,1272558.67759065,821322.618738195,1580624.20719523,652599.309955196,1619810.26693149,56100.2,56100.2,55703.6,55275.5,54820.7,54345.9,53859.1,53369.3,52885.9,52417.5,51971.5,51553.1,51165.2,50809.2,50484.5,50189.6,49919.1,49673.3,49449.7,49246,49059.8,48892.9,996754,996754,996163,995516,994819,994080,993309,992521,991731,990952,990199,989481,988806,988178,987599,987067,986574,986121,985706,985325,984975,0,0,0,0
57480.1052408897,59679.7233759923,59549.6166775461,59424.9865515499,59352.9416573253,59377.5610302225,59535.1346977876,59845.3080102279,60297.2651459202,60843.614225693,61408.2529955494,61913.8573510663,62310.594649039,62587.5310121782,62765.702672636,62885.6455045614,62995.2094713224,63145.1334439461,63385.0610803899,63754.9375269426,64273.1359456892,64929.0483704754,65680.2453783045,66456.0227205341,67173.3445822545,67758.0997648203,68170.3346942562,68410.6912124561,68512.1663108118,68521.5755220635,68472.2576983804,68363.5828101837,68164.7876694229,67833.3296503378,67341.6236814772,66697.2282095861,65947.2792423463,65163.9786896704,64425.8649976743,63793.9364207029,63301.3220803206,62748.9040151956,62083.8339573561,61474.165331699,60878.4962514529,60261.6874038337,59603.7297991719,58898.3088115514,58154.4227099347,57392.0292687212,56638.7112684106,55924.646941778,55279.6031261628,54721.6331437088,54247.9841759524,53831.4133988114,53422.5828803458,52965.7104942523,52413.0289706818,51743.3913415576,50974.3038618134,707255,1344096.94297051,1039156.70113709,936610.151361503,763283.670344134,1493318.28034375,1094395.33783344,922556.722907324,1481108.7218059,1763902.19577097,1223404.27916989,1318953.19186837,1103523.75644803,1376475.05458271,792883.298595665,950249.886583005,1221472.44279074,1636767.49416209,1305259.33719116,793488.256711639,1560910.44908999,922026.970758097,538970.401580394,898047.195652532,1193050.40281941,856006.709829517,1005013.68441728,899507.376582377,1444864.27618066,975330.933115142,978559.10884465,1511694.95150882,656347.343649931,1136859.54134824,1279392.83309612,754707.887913925,1101737.37880997,915091.187233862,831719.664557123,863903.934147838,1221067.68604808,1083199.85699087,975379.856551727,1381622.04837214,968719.098400939,996075.100979225,711477.927153083,920229.726835783,732830.863494645,602943.535474867,783326.842282563,773260.577719395,1052178.80444908,1261465.7420155,1091614.10638589,822031.863370543,1683816.47015829,776665.327722584,1115588.24156741,1287797.80565646,47161.8,47161.8,46765.2,46337,45882.3,45407.8,44921.5,44432.5,43950.2,43483.1,43038.3,42621,42234.2,41879,41554.8,41260.2,40989.5,40743.2,40518.9,40314.4,40127.6,39960,837942,837942,837350,836701,835999,835253,834474,833674,832870,832076,831304,830568,829873,829225,828625,828072,827557,827084,826648,826247,825877,0,0,0,0
57480.1052408897,56625.5233511397,57096.4862838668,57578.2658736813,58058.0695553784,58525.8911954004,58955.3431457076,59304.8549333321,59537.4030002149,59642.1609994282,59651.3094528873,59622.1967459987,59612.3505704765,59654.1396899568,59748.1147436313,59869.3680566408,59986.8429688645,60085.2014576399,60173.8952100151,60282.7093097955,60447.0210329832,60679.3906582204,60955.4653002669,61221.3860118917,61423.1534814745,61530.5014031423,61558.4004853107,61565.2223105455,61626.435002985,61795.3001552912,62076.6315507203,62430.3866145009,62805.4551016288,63168.7112953471,63513.6063416071,63844.9444753233,64152.8927342493,64397.3392604679,64513.7637720503,64442.2551635874,64158.5078236511,63456.2573131567,62361.8258787007,61171.0299340835,59949.2366632261,58768.1565040182,57722.9205774081,56917.4508653028,56437.048847623,56327.8853789273,56592.4653955828,57180.379255131,57984.4578395173,58860.6633216245,59672.4868511367,60320.0282822248,60738.8736864157,60892.3122087286,60783.2024055817,60458.8381539272,60002.3966588343,1286854,1130670.17326355,1091141.09565592,967192.115160548,1125251.80653773,633111.598829697,669755.293183996,1852494.90778642,941751.592060397,1247154.26231499,1207252.87209727,1392041.31263727,612549.672237271,594457.803767514,732554.353476738,1560182.09560829,1410176.53278455,1154740.02417474,1137048.75896405,1148840.71090437,697444.873267664,1268516.89272422,1062861.62422845,1677479.05088223,1289060.86212653,1316255.54888753,724304.50929908,549135.398799148,1084962.83344729,1395744.02414081,1103330.44448428,538765.289247759,491880.789060792,1029158.41545562,954348.138767788,982740.759266512,788084.653501356,1458221.43122761,1944172.71702121,1767868.82265771,769833.397476269,1023513.49351694,2108724.71430216,1393508.82372317,655655.338373745,795537.670377357,1538448.54477582,991780.059662522,713277.219831773,849968.273023535,779513.565106119,1592984.10877049,1427576.09442045,1245179.14056117,878513.766547794,2529822.57124779,827334.983010189,1127818.49819325,737035.213534602,1397248.79817939,53722.5,53722.5,53326,52897.8,52443.1,51968.3,51481.6,50992.1,50508.9,50040.8,49595.1,49176.9,48789.3,48433.5,48108.9,47814.1,47543.4,47297.3,47073.3,46869.2,46683,46516,954509,954509,953918,953271,952573,951832,951060,950269,949475,948693,947935,947213,946534,945901,945317,944780,944282,943825,943405,943019,942664,0,0,0,0
57480.1052408897,62466.8892501266,62722.4431552065,63057.2071627102,63432.9186342235,63797.290706807,64091.7433891689,64269.7554185198,64317.2264029135,64259.7383259584,64150.7755625152,64045.2232168764,63986.7689008161,64011.5061235394,64153.9225887915,64440.0017417409,64870.1695007244,65401.3354018019,65961.0972489536,66477.6623014082,66920.1450183329,67309.3221283722,67699.1386398928,68135.8973133417,68623.3050174797,69112.2821758474,69520.7882308703,69770.4727839621,69819.604584217,69666.255858786,69333.2578539215,68847.5224338801,68231.3241177043,67504.0340579804,66684.3575064783,65797.6146987864,64878.508967164,63970.9014336204,63124.1673087745,62385.9573735889,61796.1748454055,61182.0344413616,60519.0790428878,59991.2344516831,59566.765787386,59198.7529435439,58831.6157379651,58417.0613917326,57922.1355104057,57334.056112684,56660.447451792,55934.7225300783,55214.4464711857,54567.7070666456,54042.6753342109,53657.5882340098,53405.4412038132,53273.7423989716,53256.8528917628,53353.2910990617,53560.521484276,719629,992273.711618801,1331200.23013112,1736854.28287349,1361918.88988825,1469381.38488508,640101.336178702,1186272.66892646,959393.874603084,887172.954224507,1891203.83515195,1497328.526763,1477316.0057159,1145963.38877019,1070772.57520018,908409.690552268,1605309.49159147,732874.983308605,1280456.12220948,1024617.32211235,1066900.92792752,1024832.68870967,762631.33637433,1099777.45544977,712655.855670456,1030359.99514168,887640.004331596,937836.560402274,1034501.03889217,1168223.7543233,980753.396297288,1223183.42550532,1264148.61273366,990270.497775371,1233756.72833272,1205619.53350499,1081201.14713745,737877.748153727,528157.666674018,993523.458212256,1111458.48789723,1339362.72846862,740695.273141407,1194849.05679342,847341.806261098,1138496.0157854,1199846.90542632,863079.280255124,1236199.48743398,1132970.6515005,1355437.91701902,1314981.08047746,1642143.15823044,579471.769203651,833818.046920184,1216019.0605811,940655.298998836,1124908.67635417,889726.81224904,1089047.79654892,55556.9,55556.9,55160.3,54732.2,54277.5,53802.7,53315.9,52826.1,52342.8,51874.5,51428.5,51010.1,50622.4,50266.4,49941.7,49646.8,49376.3,49130.5,48906.9,48703.2,48517.2,48350.3,987102,987102,986511,985864,985166,984427,983656,982868,982076,981297,980542,979824,979148,978519,977939,977406,976911,976458,976042,975660,975309,0,0,0,0
57480.1052408897,61471.3450651555,61625.2043935296,62007.1005035643,62623.4270864915,63460.7751630808,64493.0585297682,65679.1035975189,66960.5879267829,68259.3252250176,69478.0803046359,70520.7910783899,71310.5344265714,71797.4746797432,71960.075441023,71810.0171116533,71393.0017596067,70778.8337010823,70052.4440462534,69294.2141632131,68556.447593091,67848.1684483474,67139.922356402,66389.3131876644,65569.0054351122,64683.4710760916,63767.2660010326,62863.9000117542,62007.9654180527,61219.4977890388,60511.8345377148,59896.7689176205,59390.0478982673,59002.0588174025,58740.5953526756,58617.689762958,58642.3184798969,58812.2905912009,59101.4809758319,59466.6772793939,59852.3887150065,59989.1005049544,59780.2118356222,59388.9711844425,58799.2397956956,58032.3083931527,57145.8994503954,56211.1611049733,55304.9125429526,54503.4915610291,53870.7185383543,53443.8490178298,53226.6633251912,53189.4605809518,53282.7223130316,53455.8675792793,53666.8680837784,53871.1693381389,54019.9791621278,54070.2736946409,53990.7218998054,1398311,759065.355635096,1711659.77710187,717865.758684796,632889.397524556,1135689.04978643,1144491.3486927,1340603.93864698,981177.063987124,1621090.07901292,554504.19375966,879007.756380659,768077.646109531,1092057.27691619,1055984.30704752,960796.45911461,748233.432262206,926769.968024317,890153.24414478,1346859.35413701,701220.020074539,717386.810614035,1187384.84695356,810863.610095857,1642596.96827054,853706.226427201,989787.199429793,1174002.25854834,1573917.98827183,951904.1113142,1005122.46762183,819526.08341999,1036980.84149411,1016345.17670945,713945.883432733,745131.620466476,569467.017663827,1559580.97521385,846483.20972751,1157058.88988219,1212921.10741937,1021629.23785252,903245.344036961,1317378.89498318,1691840.48273438,547660.524274143,1071430.3747736,1291475.42721793,1048545.10725711,901631.867361272,1113936.4056906,603391.964251964,618459.793861416,1048445.72551987,919323.108135993,1371915.57165914,860945.490215222,1117141.72399864,1039257.97293659,855109.683893906,52125.4,52125.4,51728.8,51300.6,50845.9,50371.2,49884.6,49395.2,48912.2,48444.3,47998.8,47580.8,47193.4,46837.7,46513.2,46218.4,45947.9,45701.9,45478.1,45274,45087.5,44920.3,926132,926132,925540,924893,924194,923452,922678,921885,921089,920304,919544,918819,918136,917500,916912,916372,915871,915410,914987,914598,914240,0,0,0,0
57480.1052408897,62355.3702381826,62844.2356933549,63432.8228194941,64085.0932292607,64726.1825118926,65264.5846313133,65627.3029069168,65776.7434380137,65714.7940318248,65470.0533236035,65084.850597391,64600.4751538918,64051.9696012689,63474.6006452263,62906.9050290953,62392.8316245376,61978.9116982185,61704.964727403,61587.1067677901,61607.4050189439,61716.6710510557,61849.3652361285,61944.7876993933,61960.4262205961,61886.2450195428,61741.5314988679,61555.1136094241,61354.9447642041,61160.546300206,60992.3707714319,60864.9762404102,60772.8430211582,60678.1102925446,60524.9907663431,60268.7646969145,59904.8563476219,59470.3086480491,59027.6511029161,58640.3211941702,58359.7665397324,58020.0181234009,57592.3504062336,57249.9919091168,56950.9312208859,56645.5651587718,56301.063018282,55918.4177537256,55530.3316242823,55180.5588327084,54900.1282167096,54677.6023706816,54459.9548212463,54179.852729505,53788.1795254793,53276.4250258345,52684.4265825355,52092.2083166866,51598.233222455,51292.6959072608,51233.2333761133,748402,1310040.06937715,803499.984121522,706252.108182194,747239.383565053,1616160.84220804,859272.741804357,1254951.46743037,1179493.50621611,1339208.50613216,1117188.79812616,741707.20524208,524418.904715441,1805714.72993649,993938.133179676,621969.621024866,1006126.71697425,912649.976684007,960831.867498855,1745288.33623876,1277124.57848388,606748.754955849,762939.60237513,962085.59178033,981255.825988388,807808.501638284,791938.989590199,1177403.51854681,775049.978439552,895320.566182499,1712072.56370081,1252372.92142397,951048.312736215,662910.003189863,1023597.11160007,659114.687871078,1198072.2924132,962767.461155912,1920748.71754551,710875.492470742,1271539.65731054,1016712.49591307,691910.285167363,809325.547836243,452107.567201031,1024667.33421989,1187942.12453395,806166.171384874,1441451.00364648,932779.298194953,1109261.80909312,1822039.34661935,1335946.68768924,1054501.14848403,957572.681180746,1218047.22630073,818906.318927317,579681.56941854,944129.852576806,1173557.6614795,54200.2,54200.2,53803.7,53375.5,52920.8,52446,51959.3,51469.7,50986.5,50518.3,50072.5,49654.3,49266.7,48910.8,48586.2,48291.3,48020.8,47774.9,47551.3,47347.6,47161.6,46994.6,962997,962997,962406,961758,961061,960320,959548,958758,957965,957183,956427,955705,955027,954396,953812,953277,952780,952324,951905,951521,951167,0,0,0,0
57480.1052408897,61590.6267302265,61470.220464296,61453.9653970585,61620.2493328043,62004.1546938479,62590.0263397608,63318.3352840157,64107.5193288333,64872.0045419583,65533.8030170661,66034.3194544086,66344.9987635017,66477.4120368962,66476.0208866062,66397.273820856,66286.7825266338,66180.1390506086,66106.7407356414,66092.3401673593,66152.9733839722,66279.3202577689,66429.3667402631,66543.2743211108,66565.5088253431,66464.8181266544,66239.1751987273,65905.993933311,65496.8977942556,65043.7133974088,64583.6347303997,64155.9543059934,63798.0242963784,63535.3209807168,63372.6132571766,63292.6221796838,63260.8961448315,63234.5512465024,63179.5385259102,63080.5902088339,62938.6013417236,62555.2421345104,61906.7307890112,61208.8543349213,60468.0354492931,59693.4612373105,58891.7666453894,58069.9079239709,57241.8742598477,56426.5958741744,55644.3051363064,54911.0071819143,54227.6223456921,53584.0981603753,52972.1711350505,52392.7882838697,51852.6204246244,51357.0209430305,50909.8411061648,50516.438025647,50179.7157845289,768190,1471787.55282874,1298737.88480273,700919.823059291,1430155.17697113,643292.97463204,1087595.17184212,1553626.3525719,1412298.56141402,1084767.10808165,1220525.9908616,1246790.41161089,816686.482338996,965010.917592193,1461597.13639269,906907.93776598,824438.228581853,976380.411063736,1023606.98792396,1139805.14312886,990807.546147622,998044.462034364,1509072.44170548,1143181.14645957,966194.034334329,863044.540802451,1230028.48045978,1009901.55300542,1063044.52644409,1062553.97286981,908896.655978464,1231318.43818378,837308.872184132,1523422.3265044,456557.357827775,951661.239364707,1104131.70178096,1025239.19571121,840404.650059296,1433906.45169252,587141.959148882,965810.721959303,984583.180946875,1065604.64817615,897386.25953411,688594.906968802,1258599.3409654,986553.921092968,996037.52121757,740163.107119114,1011059.26738189,904958.590455387,1169266.23007501,732146.566184554,1058378.50608602,1431154.40440073,1549625.42320209,717713.480555987,588071.938878485,853246.616336341,47228.5,47228.5,46831.9,46403.8,45949.1,45474.5,44988.2,44499.3,44016.9,43549.8,43105,42687.7,42300.9,41945.6,41621.4,41326.8,41056.3,40810.2,40586.2,40381.9,40195.1,40027.5,839127,839127,838536,837887,837185,836439,835660,834860,834056,833262,832491,831755,831060,830412,829812,829259,828745,828272,827837,827437,827067,0,0,0,0
57480.1052408897,57368.8528103734,57352.2884358595,57240.9613706302,57045.850756729,56788.890609348,56495.3154393364,56190.0132657783,55897.9778178525,55644.9914631372,55460.796397083,55377.1374924703,55420.7063930734,55602.2012123117,55913.467486771,56324.2971882448,56787.3911502118,57245.5495713193,57647.4977667627,57968.0711180077,58226.2855495406,58475.104581232,58775.1378880253,59154.7163839947,59590.1290764467,60014.5400800423,60348.5696410934,60540.9012263287,60591.7656319588,60551.0167009994,60494.4524826126,60492.2442273996,60584.8026974448,60776.87141151,61036.3779510977,61302.5592102739,61505.0066348314,61600.8251487954,61594.8785313756,61539.1882639898,61503.8125100648,61332.7193453879,60984.0812075124,60607.5920440471,60131.8688104254,59502.933584008,58713.5976604956,57805.6054237387,56857.9917498726,55963.2185806512,55204.0830899309,54630.8679655223,54259.1623246337,54075.8739653438,54049.3065691442,54136.3123038834,54292.1567133296,54476.1011296161,54650.1642788821,54773.3606490075,54809.1936657434,1444589,704517.365190413,1189174.67579994,1433917.20692298,1267641.53978369,743822.586803664,957472.174682573,564770.547926242,885495.51295992,1448746.92693288,1203802.16098236,1473173.32479503,1118952.00033186,1291998.17534809,478596.826552231,902153.319628355,863193.847119333,1349288.07243921,857046.639600481,745997.063418351,1383034.95201904,1888504.60008273,854199.39745029,975410.637798168,1005562.53236659,683305.695566836,690608.435030763,1264957.37079777,1474017.14132661,942992.373269418,1726000.54911558,861264.503351557,1006610.47706544,697285.000523545,972394.977870126,711539.534341116,741636.48282695,1268310.24796902,869353.483136066,1305380.1545476,763603.073840506,1667513.91422605,734802.344783904,1098497.43946911,1155660.15500087,1362371.6250492,1096508.08441371,1219727.99968319,1223043.36821847,914149.516629628,522078.036818386,779795.028104594,1263677.51423152,865238.747112286,938075.461913432,1387305.50376927,1762635.43489288,1450439.27086044,1393281.86925372,1052612.41740709,52225.5,52225.5,51828.9,51400.8,50946,50471.3,49984.7,49495.3,49012.3,48544.4,48098.9,47680.9,47293.4,46937.7,46613.2,46318.4,46048,45802.1,45578.3,45374.1,45187.6,45020.4,927911,927911,927319,926672,925973,925231,924457,923665,922869,922084,921324,920599,919916,919281,918693,918153,917652,917192,916769,916380,916022,0,0,0,0
57480.1052408897,58172.9902305323,58252.8903736818,58298.9818096371,58306.9079963255,58300.2032974662,58316.2887361304,58390.6349784422,58545.558811537,58785.6195169564,59098.3790707244,59454.5066625628,59810.4215395707,60114.1747034626,60316.7383198057,60389.8196726522,60345.5501941491,60235.8206533912,60136.5680398854,60121.948580263,60242.2726272206,60514.0056977166,60911.7217968269,61376.0957631001,61842.5435466476,62269.8653857657,62661.6872660224,63054.0169024104,63479.9882505358,63935.835601376,64370.3839235094,64697.021347572,64831.5390251784,64731.1070931291,64412.3362678094,63948.5883153096,63432.6532520625,62937.2023974018,62489.6849047716,62074.4141997449,61660.6867825498,61024.5025266578,60174.3769949469,59401.20131626,58781.5748580778,58375.3824861486,58218.3798523791,58304.5341793313,58577.9039655262,58939.8975373985,59278.8088146376,59509.9317083331,59602.9338537136,59570.1808726162,59447.9056330148,59271.8505406755,59078.9098855057,58893.5984393544,58712.8321272848,58506.308833561,58232.5288670907,1202906,1140732.94896846,770048.426166095,633076.141735755,1085326.79776465,1079018.18694403,802049.069285721,988734.018410308,1238912.50877708,1934497.51557356,1007161.55934505,801273.503434885,913029.62645556,1069119.93184496,929189.393949072,1623730.63406308,967842.564251545,2165939.89545841,757125.291414487,1279923.48145577,608548.126543847,728133.374278768,1043914.60905078,624153.461451388,1765492.78057679,1099744.85230277,969652.654327799,722091.496527306,1113814.48748217,592635.945712086,1165812.61992104,671284.276188804,1107147.93854206,744193.951590459,2118167.78398875,1415367.99529498,1280371.71356915,1257462.87385573,700259.24415265,1571184.07882011,1036725.81883554,1056325.59746274,778894.145750105,906630.861107948,1612434.4053674,1689056.51149378,736205.892972109,1222407.02196487,830869.817541537,880867.983523968,921067.275967723,1135165.05448727,1214612.06699606,1056317.43360934,1124340.35794734,1179786.14955194,820337.60416886,784238.650056683,724087.412653428,1355312.00220882,57037.6,57037.6,56641,56212.9,55758.1,55283.3,54796.5,54306.6,53823.1,53354.6,52908.5,52489.9,52102,51745.9,51421.2,51126.3,50855.7,50609.8,50386,50182.1,49996,49829.2,1013410,1013410,1012820,1012170,1011480,1010740,1009970,1009180,1008390,1007610,1006860,1006150,1005470,1004850,1004270,1003740,1003250,1002800,1002380,1002000,1001650,0,0,0,0
